문장,target
 든든한 5천만국민들 그리고 세계여러나라에 있는 연아선수 팬들이 항상응원하는거 알고계시죠?^^,0
세계 최고인 당신에게 어쩌면 질투와 시기는 당연한 건지도 모릅니다.,0
더 멋진 경기 할 수 있도록응원의 박수 .......,0
웃기는것도 중요하지만 건강이 젤 우선이란거 항상잊지말고 건강도 챙겨가면서 큰웃음도 함께주셨음 좋겠어요!,0
 보고 또 보고 싶은 연기였어요,0
 당신이 편안하시길 ...,0
연아양 너무 자랑스러워요~,0
 세븐틴도 오빠도!,0
대박????????????,0
연아선수.. 정말 수고했어요~,0
안쓰럽기도 하면서도 자랑스러워 하고 있습니다,0
김성근 감독님의 뛰어난 데이타와 지도력에 박수를 보냅니다...,0
그녀가 자랑스럽습니다^^,0
독도팀과 베이징팀의 치열한 감남스타일 뮤직비디오 찍으시는 걸보면서역시 멤버들 짱이시다라고 느겼습니다,0
탄핵집회 이것 저것 뉴스 검색하다가우연히 무도 홈피 갔다가 알게됬는데  용기 있는 행동에 박수를 보냅니다.,0
정말 멋지세요~~~~,0
참 멋있다! 시급도 부럽다!,0
멋진남자..멋진배우..,0
놀란이 비교를 하면 안되는 넘사 감독 제임스 카메론 ㅎㄷㄷ,0
호날두 와 세계최고답다..메시보다 우월한게 한두개가 아니군..호날두는 노력형이고 메시는 천재형..효율적인 축구는 메시가 더 나은듯,0
엑소 너무 인성도 좋고 애들이 착하기도 하고 밝아서 보기 좋았습니다 앞으로도 응원합니다,0
와 윤어 저 사진 넘 이쁘다,0
빌게이츠회장은 여기서도 일등먹네요.참 대단한 인물..,0
그런데 정준영 진짜 잘생겼네,0
두산 진짜 대박 ㅎㅎ 이용찬오고 불펜도 더 단단해졌고,0
우왕 진짜 감동이에요.,0
ㅋㅋㅋㅋ진짜 웃기더라ㅋㅋ예능신 강림ㅋㅋㅋ,0
ㅋㅋㅋ레알 수준ㅋㅋ,0
고생많으셨습니다. 그대의 삶에 박수를 보냅니다.,0
진짜 격투기를 안좋아하지만 처음으로 격투기를보고 전율이란걸 느끼게해준 경기,0
역시 주인님의 나라는 다르다 ㅠㅠ,0
어제 잘하던데 부상 참고 계속 뛴게 멋있다 ㅎㅎ,0
이러려구 사귀나보다 ㅜㅜ,0
둘다 진짜 대단하다...,0
멋지다 대한민국!!,0
넥센 그들은 진저한 영웅이다,0
이청아 진짜 예쁘네.,0
민진웅배우 정말 목소리도 좋고 연기몰입도가 짱이더라 ㅠㅠㅠㅠㅠ,0
저 아들셋인데.몰입해서봤네요..보는동안 멋지다감탄했네요,0
나라는 민주주의를 버렸지만 국민은 다시 찾아냈습니다,0
진심이 느껴지네요.,0
저렇게 일일히 걸어주다니 ㅜㅜㅜ 감동 ㅜㅜㅜ,0
진짜 남일이라 신경끌법도 한데대단하다 멋있다,0
김구라보다는 100 배는 괜찬은 사람인듯!,0
언젠가 어디선가 좋은날 계속 사랑하고 있길 바라며...안녕 도깨비. ㅠㅠ,0
둥글고 아름다운 푸른별 지구.,0
꼬부기 정말 귀여워요 ㅋㅋ,0
나도의경나왓지만 저런모습보기좋네요,0
그래도 인생드라마는 응팔이다 !-!,0
엘지를 사자. 엘지가 이제 최고다.,0
와아아아아아아아아아아아아 정말 진짜 남자다 !!!!!!!,0
와 코리안시리즈 재패의 기운이 엘지를 향해있다,0
수란 음색 쩐다,0
요즘 보기 드물게 우직하고 순수하신 분 그래도 몸은 챙겨가며 방송하세요,0
박초롱 윤보미 정은지 손나은 홍유경 김남주 오하영 에이핑크♡핑크판다 영원하자!!,0
엑소처첨 밀린셀러 꼭하는 가수가 될길바래여~,0
대박좋다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ유지태라니!!!개대된당ㅋㅋㅋㅋㅋ저번에 전화연결 실패해서 쟈나횽 시무룩했는데 드디어 ㅋㅋㅋㅋ,0
외압에 흔들리지 않는 강력한 지도자,0
모든장면이정말명장면이었습니다 ㅠㅠ,0
이뿐만 아니라 일본은 머든지 아이디어가 기발한 나라같다,0
진짜 너무너무 고마워요,0
원더걸스는 역사에 남을 아이돌임,0
마음씨도 착한 송송 커플,0
우리 모두가 다 고맙고 좋은 대한민국 국민이구나 싶네요,0
중국은 이렇게 숨은 인재들이 많구만,0
근데 김소은 연기 잘하네,0
여자 몸매 쥑이네.,0
티저보고 괜찮네 했는데 진짜만드네,0
몇번을 봐도 몰랐는데 진짜 대단한 드라마다!!!,0
"조선 최고의 로맨티스트 직진 벤츠남 이영ㅠㅠ 박보검의 눈빛, 감정 연기가 진실되고 뭉클했다",0
급속 충전 강추.. 배터리 걱정이 없움..,0
재덕아~~넌 정말 천사같이 잘생겼어!!!^^,0
딘딘이 의외로 잘생겼네 무도에서 보니 못생겼던데.,0
마지막까지 멋있다 전병두 선수!!!!!,0
이런상황도 같이 헤쳐나가서 이뤄내는게 진짜 무한도전인거같다,0
사람보다 낫다. 백배 천배...,0
하나님이 나타나서 기적을 행하셨다.,0
군대 갔다와서 더 멋있어진거 같다,0
국민이 신뢰하며 보고있는 방송..응원합니다,0
엘지 엔씨한테 떨어져도 상관업다 기아전 넥센전 정말 감동이였다 이만큼 감동준 선수 스텝한테 감사한다.,0
최고의 명승부 잘 싸웠습니다 스오?,0
저런 눈빛 가진 남자가 한국에 몇 있을것 같냐. 알랭들롱에 버금가는 눈빛이다.,0
박신혜 이쁘다 ㅎㅎㅎ,0
완전 감동적이네~!,0
수고했어요 자랑스런 나의우상~^^,0
얼굴도 예쁜데 알뜰하니 살림도 잘하던데.. 앞으로 행복하셨으면 좋겠어요,0
익스 이상미 누나 진짜 너무 이뻐요,0
여태까지 아무탈 없이 배송해준 기사님들 감사합니다,0
박보검 너무 좋고 구르미그린달빛 너무 재미있어요,0
아쉽지만 좋은노래로 다시 만나요 ?,0
방송으로 봐도 참 착한 청년같다 이런 사람들이 더 잘돼야지~,0
우리 쓰까형님 조근조근 카리스마 정말 멋지십디다,0
존경해요 항상ㅋ,0
오바마는 멋진 대통령이네,0
목 핏줄이 어떻게 연기를 하지? 어제 진짜 깜놀했다요.대단해요~~,0
세단어 노래 정말 감동이에요. 꽃길만 걷자구요~~^^,0
"애국지사의 죽음이 헛되지 않도록, 남은 애국국민들은 목숨걸고 대한민국 지키겠습니다 !!",0
김사부 정체 알기 전후 유연석 눈빛이 확 달라지는데 감정연기 섬세하게 잘 하더라,0
엘지가 독립군 지원한회사 였다는게 왠지 어울린다.... 엘지 흥해라..,0
기사를 깔끔하게 요점정리를 잘해서 쓰셨네요~ㅎㅎ,0
수아레즈의 리버풀을 모두의 리버풀로 만든 클롭은 명장입니다.,0
Day day는 진짜 노래 너무 좋음,0
힘내세요~어릴때부터 팬입니다!!!,0
아주 잘했구먼...,0
이세돌의 위엄......,0
ㅁㅊ 개잘생겼어,0
박영수 특검 사람 참 믿음직하구만그래 ㅎㅎ,0
바리깡으로 미는 사진 보니 원빈이 얼마나 잘생긴건지 알 수 있네요...,0
광희 빅뱅특집 열일했지 인정!!,0
구조 하느라 수고 많으셨어요 ^^,0
진짜 명경기였어요 보면서 탄성이 나왔네요 그리고 버티는게 크,0
해떳습니다.사진찍어보여주고싶네요,0
승짱은 대단합니다..,0
역시 천상 골키퍼 브라보!,0
정말 국가의 영웅이다 이정도면 대접해줘도 된다고 생각한다,0
영화스토리같다ㅠㅠㅠㅠ,0
이강인 대단하다 ㅇㅇㅇㅇㅇㅇ,0
멋지다 괴연 세계최고 선진국이다,0
유재석 대상수상소감 너무 감동적이었다..ㅠ,0
두환이 ㄹㅇ 상황판단 지렸다리 오졌다리~~~,0
멋지다 광주경찰 같은민족입니다 우리가 살고있는 민주주의의 시작은 전라도가 아니었을까요?,0
지금은 조금 늙으셨지만 예전에 영화 나왔을때 진짜 대박이였지.,0
한국인이란게 자랑스러운게 이번이 처음,0
손석희씨가 존경스럽다!!,0
이민호 눈빛 너무 좋음,0
알고보면 정말 훈훈남,0
와 눈썰미!!! 멋지세요 의인이시네요^^,0
오바마 대통령은 끝까지 멋있네,0
마리..너무 귀여운 악녀였어요. 임세미씨 앞으로 응원할게요~!,0
역시갓수근,0
진짜 댄스만 잘하는게 아님..ㅠ다른 상대랑 붙었다면 2라운드도 생각해볼수 있었는데 아쉽네..ㅠ그래도 정말 잘함!,0
정말 아름답고 감동적인 사연입니다,0
종석이 ㅠㅠ 강철 진짜 사랑해요,0
"영화의 한장면 같네요,,정말 축하합니다~~^^",0
보검이 얼굴이 국민드라마다!,0
삼척동자도 다아는 일에 이런얘기를 할수있는 나라가 민주주의 나라 밎구나,0
솔직히 이런 상황에서 안정적으로 착륙하는 기장님들이 대단하다고 느껴진다..,0
오늘 드디어!!! 홧팅!! 1위 꽃길 예약!!!젝키짱!!!,0
원래 연기 잘하죠!,0
내가살면서 영화 같은거 극장에서 2번본거 인터스텔라밖에없음...진짜명작임,0
내 생일 선물인가바,0
니가 합류한 이상 이미 강팀이다. 대호야!~,0
폐지만하지마요 런닝맨 멤버들 케미보는맛에 봤는데 본방은 못봐도 재방은 꼭보는 방송,0
차라리 한솥에서 돈치마요를 사먹여도 저것보다 싸고 맛있다,0
딘딘 얘는 계속 호감인듯,0
차인표 라미란 케스팅 진짜진짜 신의 한수~~!!!,0
ㄱㅊ 엠마왓슨 개이쁨,0
시민의 수준이 훨씬 높네,0
첼시는 역시 최고야!,0
영지 너무 귀엽다 ㅋㅋㅋ,0
피가되고 살이되는 야신의 말씀........,0
공유!!! 연기신!!!,0
패널티 맞다 무조건~ 그리고 이번경기 기성용 잘한편이였다,0
그래 한혜진은 아무도 대체 할수 없음 그녀만의 아우라 있음,0
진짜 눈빛 하나로 모든 감정을 표현하고 전달하는 배우십니다~어젠 보면서 같이 울었습니다 다들 연기 너무 잘하십니다,0
손흥민 처럼만 해라 ㅎ,0
금발머리 포수시절때 참 좋아했는데,0
마동석씨 할말이 없게 만들정도로 멋찌고 훌륭한 연기에 박수를 보냅니다,0
이열ㅋㅋ역시였군ㅋㅋ행복하세요~,0
유재석님 너무 축하드려요!!!,0
캬 욕 철지게 터트려주네,0
저사진도 드라마한장면같다ㅋㅋㅋ하. ..,0
외모도 착하지만 맘씨도 착하군요!!ㅠㅠ,0
지하철타고다니고. .귀여워 스타병도 없나봐,0
세상 에서 가장 멋있다,0
강정호 클라스ㄷㄷㄷ,0
노래도 뮤비도 퀄 ㅎㄷㄷ 조이 진짜 예쁘고 노래도 잘하는구나,0
조종사 능력 대단 하다!!!!,0
이동욱 넘 귀엽고 연기도 짱 잘하네요~,0
그냥 꽃길만 쭉 걷자 ㅜㅜㅜㅜ 우리 앙순이들???,0
코스타는 월클이다,0
투표 도와주신 원스분들 감사합니다.,0
에바그린은 신의 뜻입니다.,0
용기있는 래퍼,0
멋쟁이네 김광호 아저씨 !,0
오 역시 월클 지성팍 ^^,0
긍정적 에너지 넘쳐서 좋다 딘딘~^^,0
비와외로움 듣고 팬티갈아입었다... 간만에 눈물나는 고음이었다..,0
역시...장꾸준!대박입니당!^^♡,0
슬리피가 진정한 프로다,0
얼굴도예쁘고연기도잘하고다좋아요~♡,0
충분히 훌륭합니다!!,0
JTBC 진심쩐다.... 권력에 맞서네!,0
진짜너무 너무 멋있다!!!!짱,0
감동주는 촛불광장이추운날씨에 대단하신국민들!!,0
민주주의 대통령은 이래야한다~~~,0
잘한다. 특검 최고!!!!!!!!!!♡♡♡♡♡,0
역시 원더걸스 레전드네,0
신화 정말 멋있네요!!,0
구글은 진짜 세계최고의 기업이다.,0
훌륭하십니다. 행복하세요.,0
트리진짜 너무 이쁨 ㅋㅋㅋㅋ,0
똑똑똑..오랜만에 이쁜 느낌으로 기사다운 기사를 쓰는 기자아저씨 만났네..,0
아직 우리나라는 살만 하구나.,0
심지어 작가도 아름답구나,0
브리짓 꿀잼임!!!,0
장시간 운전하는 것도 힘든데~당신들 같은 분이 계셔서 우리 아이들에게 미래가 있습니다.멋지네요~,0
역시 믿고 보는 정동하 무대였음,0
그래도 상을 받아서가 아니라 우리의 오묘한 문맥과 정서를 이해한단 자체가 대단 합니다.,0
멋있는분이시네... 존경합니다,0
안구정화하고싶은분 꼭 보세요ㅎㅎ,0
감동 그 자체...,0
제인구달인줄 알았네요 감동적이예요,0
조정석 너무 좋다!!!!!앞으로도 응원할게요~,0
넘나 자상하고 요리도 잘하네요,0
참 우리 국민들 착하고 또 착하다,0
흑흑 수고들 하셨습니다 감사합니다ㅠㅠ,0
사장님 존경합니다,0
왜 잘생겨보이지? 대접받을 충분한 자격되십니당~ 항상응원해요~,0
정채연 너무 예쁘다 ㅜㅜ,0
속부터 끝까지 멋진 리더 ~ 부럽다 ^^,0
우리도 하나의 한국!!,0
모처럼 시원한 사이다 소식....^^박영수 특검님 .....화이팅!!!!!!,0
금비가 더 잼있더구만 영온공주 너무 예쁨,0
우와 대단한 선택하셨습니다. 존경합니다!,0
서인국 연기 참 디테일하게 잘해 표정연기 최고다 남지현 복시리랑 오래오래 행복해라,0
항상 응원하고 있습니다~~^^,0
감동주는 깊은연기 대상감!!충분합니다 앞으로도 좋은연기 부탁요 축하합니다,0
내년에도 하십니까? 감사합니다.,0
머찌다!!!!상남자 아이가~!!!,0
똥고집 하나는 인정!!!!!!,0
트럼프 만세!!!!!잘한다 트럼프!!♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥,0
환희가왕 클래스 ㄷㄷ,0
"코좀 화보 미쳤다 와 .,",0
강한나 존예 ㅜㅜㅜㅜ,0
갓세정.... 대단하다!!,0
엑소랑 유재석 콜라보라니 기대만땅!!!!,0
축하하고 역시내오빠들,0
퇴진 100만 함성소리에 전율이 느껴졌다~~,0
묵묵히 자기의 소명과 사명을 다하신민주화의 성지 경찰관님들 존경합니다,0
근데 참 잘생겼다,0
김혜수 is 뭔들!!^^♡,0
김종민 진짜 착한 사람인듯,0
가장 좋아하는선수중 한명 제라드선수 항상 응원할게요,0
와 이쁘다!,0
대박이다 그냥ㅠㅠㅠㅠ,0
키퍼 세이브장면이 젤멋있네,0
정말 카멜레온처럼 다양한 매력을 선보이고 있어서 박보검 참 좋다.,0
구치소도완전장악!!!!실력있네!!!!!,0
북한놈들때문에 보초서고 있는 군인들 한테 고맙다.,0
강승윤 기대합니다^^♡~~~,0
아씨 지맘대로 잘뻣고 잘생겼네 아휴 흥,0
진심 종이 틀려도 당신은 존경한다...진심으로,0
애기가 말두 넘 똘똘하게 잘하구 독보적인 캐릭터인거같아요ㅠㅠ넘귀욥당ㅠ,0
정말 인생을 멋지게 사시는 분입니다.,0
같이 사회보는 장근석한테도 막던지던데 그분위기에 안정적으로 대처하는 장근석이 진짜 프로였다.,0
결론은얘기가재미있어야한다는거지~김은숙짱~ㅋ,0
진정아빠다ㅠ 진정한 아빠,0
와..표정들이 다 순수해..,0
청문회하면서 오랫만에 사람다운사람보니 반갑네,0
신화 무대 레전드였다!!!!!!!!,0
이은미씨 애국가 울컥하네요,0
차두리 고마워~~~~~,0
부산시민 여러분 훌륭하십니다!!!쵝오!!,0
몇년 몇십년후 노래를 들으면 아.. 하고 떠오를 그런 그륩,0
챔스에서 30골도 대단하네..ㄷ..ㄷ..,0
쓸데없는 말보다 행동으로 보여주는 대통령 멋지다,0
팁형은 진짜메이저도씹어먹는구아,0
500살 넘는것도 있답니다. 정말 대단한거 같아요.,0
넘 감동적이라 두번 봤어요,0
" 정치 욜라 잘해서 경기가 활성화 된다는 기사도 보고 싶고, 진짜 일꾼처럼 지역위해 힘쓰는 국회의원 칭찬하는 훈훈한 기사도 함 보고 싶다...ㅠㅠ",0
이세영 노래 진짜 잘한다,0
당신은 영웅입니다 영원히 ~~,0
 박보검 얼굴에 홀린듯 한시간이 지나갔음,0
 그냥 커쇼는 어디서뛰든 잘던지는거다.,0
 지가 한 말도 지키는 놈이다.,0
아이유 잘하고있어요...!!,0
